Id,Y
16508,0.9449579861154384
16509,0.9412465315451449
16510,0.9000740741518861
16511,0.9423773508658236
16512,0.9453314241161174
16513,0.9453078020503348
16514,0.939039282142145
16515,0.9390351731469458
16516,0.9437584463646239
16517,0.9282059964239263
16518,0.9443012695898837
16519,0.9443750266125029
16520,0.9426541138579673
16521,0.9311128478636569
16522,0.9393175911297625
16523,0.943961023925764
16524,0.9439386274804896
16525,0.943406752883417
16526,0.9452437717606849
16527,0.9442912373831099
16528,0.9444052647938556
16529,0.9450310502340621
16530,0.9430780965974158
16531,0.9326404888322181
16532,0.9453390423347777
16533,0.9421115327765769
16534,0.9453120004525012
16535,0.9451603401591605
16536,0.9410321448137587
16537,0.9423166584362811
16538,0.9447167884697741
16539,0.9408564042439288
16540,0.9445163976540393
16541,0.9430869069089717
16542,0.9452806037058658
16543,0.9422388557483977
16544,0.9445229951431579
16545,0.94526655191086
16546,0.9054381946241087
16547,0.9400151405622786
16548,0.9436441544582671
16549,0.9450495164980716
16550,0.9435286630084342
16551,0.944525368153078
16552,0.9450125280906981
16553,0.9442940127243823
16554,0.9412847865512198
16555,0.9438580047478503
16556,0.943707696734888
16557,0.9423896743632183
16558,0.9446695741405314
16559,0.9431064050783938
16560,0.9441021938016242
16561,0.9431093666841811
16562,0.9264016892900294
16563,0.9442185942222899
16564,0.9394439343502349
16565,0.9433179196109599
16566,0.9451833102991408
16567,0.9325129497935599
16568,0.9443647336354083
16569,0.9449303668131656
16570,0.9437379460921115
16571,0.9453006010641879
16572,0.94267886096142
16573,0.9365108233084506
16574,0.9451808180799312
16575,0.9445942450454062
16576,0.9449434984614676
16577,0.9436917152395076
16578,0.9452011507143802
16579,0.9434771906723803
16580,0.9414809342613047
16581,0.8961393572878628
16582,0.9430300105502433
16583,0.9447502713789767
16584,0.9437034834315604
16585,0.9453195329894847
16586,0.9453412514319247
16587,0.9446985121955699
16588,0.9451720077683753
16589,0.9453288126876181
16590,0.9574093473087008
16591,0.9437327306856936
16592,0.9390080753853148
16593,0.9453366506984061
16594,0.9447368379821605
16595,0.9421096068014926
16596,0.9450776647915667
16597,0.9452853199233836
16598,0.943183943270666
16599,0.9383856203546351
16600,0.9448491703858203
16601,0.9447894614329165
16602,0.945341217904312
16603,0.9453123655309504
16604,0.9447410922636813
16605,0.9453388821472949
16606,0.9446887668361491
16607,0.9286891143908328
16608,0.945342391370756
16609,0.9433419030299014
16610,0.9443071779002971
16611,0.9452752355625457
16612,0.9490771088635723
16613,0.9451970379938907
16614,0.9450483728339499
16615,0.9451953392615146
16616,0.9410031210770434
16617,0.9452706422796077
16618,0.9448290538182086
16619,0.943917400776369
16620,0.9456952480546553
16621,0.944620228945238
16622,0.9394757781317061
16623,0.9450115185370273
16624,0.9447257440676516
16625,0.9451840777089423
16626,0.9407750401785201
16627,0.9422276873280829
16628,0.9444006417085952
16629,0.9453048851480311
16630,0.9452962722768611
16631,0.9453396383812255
16632,0.9440572258224315
16633,0.9438806992163485
16634,0.9372184794535464
16635,0.9446158405532664
16636,0.9402151923765963
16637,0.9453281980147189
16638,0.9451363157620257
16639,0.943935662149412
16640,0.9443416815390414
16641,0.9451817456772155
16642,0.9437109898915118
16643,0.9429038200666732
16644,0.943228453039152
16645,0.9414350759377307
16646,0.9437969807674712
16647,0.9446010437002009
16648,0.9443511810293025
16649,0.9452974904467887
16650,0.9444628168036765
16651,0.9442098807682818
16652,0.9432438533892459
16653,0.8966411150665557
16654,0.9453187804808444
16655,0.9443516392400092
16656,0.9453195404400653
16657,0.9452795308222598
16658,0.9453036967804259
16659,0.9448628012230224
16660,0.9447730217268294
16661,0.9427285563340014
16662,0.9443999227275676
16663,0.9451345276226825
16664,0.9436630342294997
16665,0.9453232359280413
16666,0.9452827308466262
16667,0.9449554752697772
16668,0.9453223418583697
16669,0.9452457126369304
16670,0.9453301724185771
16671,0.9428294781734771
16672,0.945077392845375
16673,0.945319611220581
16674,0.9453139227022952
16675,0.943967289864046
16676,0.9452787336101359
16677,0.9453317109634704
16678,0.9453346762945479
16679,0.9452762860944098
16680,0.9436641294648475
16681,0.9437947269668406
16682,0.9447057467093295
16683,0.9436552669992274
16684,0.9427077245106524
16685,0.9452233646204299
16686,0.9447231661667651
16687,0.9443868655850715
16688,0.9441636126627749
16689,0.9453340541710681
16690,0.9453340318193263
16691,0.9442618783702678
16692,0.9437345709791011
16693,0.9449651498486823
16694,0.9433319229771918
16695,0.9453392248740023
16696,0.9447050947835273
16697,0.9439341832091636
16698,0.9453255791356391
16699,0.9426512193074054
16700,0.9453029554476565
16701,0.9383051093807048
16702,0.945312585323078
16703,0.9449031721939868
16704,0.9453119073202437
16705,0.8964155040355003
16706,0.9453280937065905
16707,0.9302338730683154
16708,0.9451545361568755
16709,0.9453345757117099
16710,0.941720708846075
16711,0.9448027905216044
16712,0.945333990841133
16713,0.935898366956932
16714,0.9450730305304355
16715,0.9453327912976569
16716,0.9451200399687117
16717,0.9441409330954379
16718,0.9447283703973121
16719,0.9332799535384005
16720,0.9452900286903209
16721,0.9443804469098872
16722,0.94692405423852
16723,0.9453327316930121
16724,0.9379173588146991
16725,0.945342965065462
16726,0.9559241805072984
16727,0.9452549252798385
16728,0.9452407803525752
16729,0.9447685998072451
16730,0.9430813860287494
16731,0.9437160004069632
16732,0.9453215930750197
16733,0.943905144571287
16734,0.944819684713108
16735,0.9452481154491729
16736,0.9423233341564959
16737,0.9452901851525134
16738,0.9449319873144454
16739,0.9431777928163833
16740,0.9445199590315646
16741,0.9434371363510913
16742,0.9444706436385936
16743,0.9448756721010035
16744,0.9453366208960837
16745,0.9447130631794757
16746,0.9449523609270877
16747,0.9452378671755618
16748,0.9453173752029267
16749,0.9450525861372775
16750,0.9453456174721545
16751,0.9393134448816604
16752,0.9453278925409144
16753,0.9436844360222644
16754,0.9445878226449317
16755,0.9452317129959887
16756,0.9387802887847251
16757,0.9452657695998973
16758,0.9452430602302379
16759,0.944837383567316
16760,0.9429329108586139
16761,0.9452685076882666
16762,0.9429358314862079
16763,0.9443850476434058
16764,0.9452587101747817
16765,0.9453215744485682
16766,0.9437593441595858
16767,0.9350926201929873
16768,0.9407411735644168
16769,0.9371422525634593
16770,0.944542031376583
16771,0.9439632218470401
16772,0.9420710872998065
16773,0.9415411722054309
16774,0.9446935575594729
16775,0.9453437473764247
16776,0.9423827078332728
16777,0.9400327276577777
16778,0.9428203586628264
16779,0.9435770694305724
16780,0.9452960264077014
16781,0.9452878344943351
16782,0.9438807439198321
16783,0.9452662874152488
16784,0.9446731951227015
16785,0.9434808042039698
16786,0.9441697519411868
16787,0.9452911760797328
16788,0.9464608468555078
16789,0.9420052129914588
16790,0.9387236494710273
16791,0.9417465735366172
16792,0.9420560669293231
16793,0.9453302804519957
16794,0.9450530145456618
16795,0.9452755782892531
16796,0.9453428719332045
16797,0.9430715512623614
16798,0.9437759403278655
16799,0.9668576795408812
16800,0.9442539695789641
16801,0.9433669965853518
16802,0.9439135413756198
16803,0.9428718011965579
16804,0.9421848427643603
16805,0.9436784606566256
16806,0.944476976632101
16807,0.9451469402899569
16808,0.9451929625263041
16809,0.9422401186218089
16810,0.9453359987726039
16811,0.9444352161278552
16812,0.9443635974218673
16813,0.9440036039938754
16814,0.9453362148394412
16815,0.9375696737458533
16816,0.9452758278837031
16817,0.9451990049471682
16818,0.9453139785816497
16819,0.9453067403425998
16820,0.9445486102392501
16821,0.9453196894516772
16822,0.9453078281273669
16823,0.9441361758997268
16824,0.9419316534092254
16825,0.9360425245156115
16826,0.94520252162121
16827,0.9285918247093982
16828,0.9359739232947654
16829,0.9438648443808383
16830,0.9447659981414275
16831,0.945118583380205
16832,0.9424553882469958
16833,0.9446082223346061
16834,0.9444782320549315
16835,0.941999211548788
16836,0.940777297704441
16837,0.9453219246258563
16838,0.9421892795851058
16839,0.9449011754383868
16840,0.9413139294972247
16841,0.9418682899465388
16842,0.9453330371668166
16843,0.9364927109470195
16844,0.9439450461556739
16845,0.9452782716741389
16846,0.945296670882923
16847,0.9419364180555171
16848,0.9452843289961642
16849,0.9442278850962943
16850,0.9427709724893397
16851,0.9445201192190474
16852,0.945318400501234
16853,0.9452042203535861
16854,0.9425296221067733
16855,0.94513824173711
16856,0.9425445865979022
16857,0.9453257840266055
16858,0.9452641602744883
16859,0.9417342949797934
16860,0.9415401216735667
16861,0.9438386912693801
16862,0.9452737342705554
16863,0.9439005103101558
16864,0.9444815885414904
16865,0.8966503384196735
16866,0.9451374855031794
16867,0.9410106759657687
16868,0.9417456086864299
16869,0.945201061307413
16870,0.9430308003117865
16871,0.9448514502634829
16872,0.9335576068749255
16873,0.9452755037834472
16874,0.9443897452344722
16875,0.9453251768042868
16876,0.9453385766734904
16877,0.941788684218151
16878,0.9427290778746432
16879,0.9453014020016021
16880,0.9436406117071933
16881,0.9450900774588412
16882,0.9446447339048213
16883,0.945313058434946
16884,0.9453010071208304
16885,0.94440681823991
16886,0.9453326720883674
16887,0.9446684677293128
16888,0.9444456506659812
16889,0.9441820975532359
16890,0.9453368555893725
16891,0.9445495415618247
16892,0.9442852359404391
16893,0.9446266289939708
16894,0.9452947300066775
16895,0.9415359530737227
16896,0.0036667556721384194
16897,0.941396835832817
16898,0.9438906494667357
16899,0.9453270282735652
16900,0.9452914070477313
16901,0.9449563395371264
16902,0.9426374953379458
16903,0.9435192752768821
16904,0.9451669450988597
16905,0.941646419106943
16906,0.9445609521260089
16907,0.9445300210406607
16908,0.9452801119675464
16909,0.9447452496876544
16910,0.929545156299097
16911,0.9446649659564322
16912,0.9452753361453837
16913,0.9453135091950721
16914,0.9448632817854709
16915,0.9441734325280017
16916,0.9432797949900454
16917,0.9449185911705321
16918,0.9448125135292834
16919,0.9430689286579913
16920,0.9450798813392943
16921,0.9434163343300647
16922,0.9433091204752749
16923,0.9452812295546359
16924,0.945310949920637
16925,0.9443874802579707
16926,0.9450403969874209
16927,0.9444120410969085
16928,0.943849425404293
16929,0.9452920217206305
16930,0.9428725984086818
16931,0.9450009089102572
16932,0.9453338716318435
16933,0.9424000267078704
16934,0.9449773501744098
16935,0.9452843923260993
16936,0.9452574622025317
16937,0.9453379582753009
16938,0.9433237794925994
16939,0.9441074501862353
16940,0.9446076076617068
16941,0.9419310722639388
16942,0.944089747606737
16943,0.9446903277327842
16944,0.9418894458701438
16945,0.945334665118677
16946,0.9448677633096999
16947,0.9386819970002002
16948,0.945271145193798
16949,0.9444021765281981
16950,0.943571947156412
16951,0.9372380968322581
16952,0.9423633959283656
16953,0.9438901018490619
16954,0.9523557468836916
16955,0.9453170854737586
16956,0.9436942111840075
16957,0.939037359892351
16958,0.9417678337683505
16959,0.9452673789253062
16960,0.9425458122184104
16961,0.944415654628498
16962,0.9453342627873248
16963,0.9416654292633361
16964,0.9429285671701259
16965,0.9451277922978228
16966,0.9453228484978503
16967,0.9436117332567996
16968,0.9425284933438128
16969,0.9436014700820273
16970,0.9435930807282752
16971,0.9442965608229464
16972,0.9453106816997355
16973,0.947076690304856
16974,0.9433136206259555
16975,0.949131870939114
16976,0.9435436610271758
16977,0.9444621574272937
16978,0.9426744613935775
16979,0.9444767084111995
16980,0.9453152042021579
16981,0.944045062749607
16982,0.9345170814683265
16983,0.9453087221970385
16984,0.9436160583188361
16985,0.9442919675400084
16986,0.9402091015269584
16987,0.9415911916782683
16988,0.9440275193799316
16989,0.9426912848045653
16990,0.9448451955010718
16991,0.9416469108452624
16992,0.9449093823874489
16993,0.9453228596737212
16994,0.9388738308241195
16995,0.8973153988970047
16996,0.9445341859152144
16997,0.9433204379072017
16998,0.943231336413843
16999,0.9405035708238906
17000,0.9451458227028674
17001,0.942975200354082
17002,0.9445556286861724
17003,0.9442106332769221
17004,0.9453139525046176
17005,0.9453068372001475
17006,0.9435337219526595
17007,0.9453404542198008
17008,0.9447511691739386
17009,0.9453258250047988
17010,0.9594388527991001
17011,0.9443038884689635
17012,0.9417109709372348
17013,0.9448628049483127
17014,0.9301729273190326
17015,0.9453372877230471
17016,0.9420356299867457
17017,0.9452821348001784
17018,0.9402503069629496
17019,0.9426860284199542
17020,0.9431634318222827
17021,0.9453273933520144
17022,0.9431840997328585
17023,0.9445220153918094
17024,0.9433752071251696
17025,0.9439500045170611
17026,0.94452938774131
17027,0.9447919983556098
17028,0.9453052241494483
17029,0.9428399313380545
17030,0.9453256350149936
17031,0.944017566381914
17032,0.9412713419785327
17033,0.9368469860544032
17034,0.9439206119766063
17035,0.9451356340339011
17036,0.945166051029188
17037,0.9447706859698123
17038,0.9405244920542067
17039,0.9419688355316943
17040,0.9452884864201373
17041,0.9408476460864371
17042,0.9452993121137446
17043,0.9372354518761462
17044,0.934429742037279
17045,0.9452839527418441
17046,0.9587006143860468
17047,0.9438449997594184
17048,0.9453132596006221
17049,0.9453069936623401
17050,0.9450931172957248
17051,0.9430073831369704
17052,0.9436786096682376
17053,0.9453096609701938
17054,0.9451249424507445
17055,0.9453338008513278
17056,0.9452939700474566
17057,0.9453164782514399
17058,0.9452231187512702
17059,0.9439560506632155
17060,0.9453456919779605
17061,0.9453381296386546
17062,0.9406015794863528
17063,0.9425044242431945
17064,0.9452831331779784
17065,0.9452983249118155
17066,0.9364399869134253
17067,0.9423942264308757
17068,0.9451023113121814
17069,0.9450421925773448
17070,0.9453231390704936
17071,0.9439011287083453
17072,0.9447033886005706
17073,0.9453005600859946
17074,0.9414644684781855
17075,0.9452473107864684
17076,0.944195042937023
17077,0.9436546113481349
17078,0.9453031677892035
17079,0.9445899348845309
17080,0.94517930561207
17081,0.9450257714977092
17082,0.944444462298376
17083,0.9409267861535376
17084,0.9444079246511287
17085,0.9452131610503024
17086,0.9439697671820945
17087,0.9448734145750827
17088,0.8969627818930498
17089,0.9435719732334441
17090,0.9453090872754878
17091,0.8955560761439451
17092,0.9441273395111388
17093,0.9442547556152171
17094,0.9450960230221576
17095,0.9453277211775607
17096,0.9437633078684634
17097,0.9445417259027785
17098,0.9445330049981898
17099,0.9449337605526275
17100,0.9453182105114287
17101,0.9453260857751197
17102,0.9444583725323504
17103,0.9414735656370944
17104,0.9413851980259246
17105,0.9428666640212363
17106,0.9405796412517852
17107,0.9450508762290305
17108,0.9427645761658973
17109,0.9445003453781432
17110,0.9423409063508338
17111,0.8959746687230258
17112,0.9439165514101809
17113,0.9434843730320758
17114,0.9431785155227012
17115,0.9436072405566996
17116,0.9440657269348925
17117,0.9453240741183585
17118,0.9438196268071956
17119,0.9439510550489253
17120,0.9429744627466029
17121,0.9451702531566447
17122,0.9423162374784774
17123,0.9386897754063434
17124,0.9435264539112872
17125,0.9446879025687999
17126,0.9452560354163474
17127,0.9453366469731158
17128,0.945181078850252
17129,0.9453045908500975
17130,0.9453379284729785
17131,0.945253796516878
17132,0.9435873102536029
17133,0.9453406516601867
17134,0.9410076622059173
17135,0.9433907080581015
17136,0.94159083777569
17137,0.9453407447924441
17138,0.9432476420094794
17139,0.943556032716257
17140,0.9430410001566237
17141,0.9441339258243865
17142,0.9443382579972571
17143,0.9450702961673564
17144,0.9443510692705935
17145,0.9428631883253878
17146,0.9447759945084876
17147,0.9430088173737353
17148,0.9452704746415442
17149,0.9380469691147632
17150,0.9438448656489676
17151,0.9452179890265292
17152,0.9438563209166354
17153,0.9427174996723956
17154,0.9453016404201812
17155,0.9450842026760405
17156,0.9035783657943434
17157,0.9437757615139312
17158,0.9386430677165812
17159,0.8974557084636366
17160,0.9439808275689906
17161,0.9445080381026095
17162,0.9436849985410994
17163,0.9549069455241308
17164,0.9448552090813941
17165,0.9445493441214389
17166,0.9314495396008319
17167,0.941278110831005
17168,0.9453332495083636
17169,0.9432365704467124
17170,0.944030958800537
17171,0.9451956559111899
17172,0.9453197714080638
17173,0.9444466900219745
17174,0.9436560344090289
17175,0.9440774615993327
17176,0.9416063722362346
17177,0.9432575028528994
17178,0.9447031799843139
17179,0.9440386701514548
17180,0.9434709470858401
17181,0.9453063380112475
17182,0.9447170231630629
17183,0.9453117471327609
17184,0.9451565068354434
17185,0.9436589848389453
17186,0.9453313049068278
17187,0.9444997791340178
17188,0.9424183961143321
17189,0.943957142173273
17190,0.944675635187847
17191,0.9447541345050162
17192,0.944699175297243
17193,0.9402711164345569
17194,0.9415725540509051
17195,0.9452914331247634
17196,0.9429793503274745
17197,0.9432759057869738
17198,0.9445610750605887
17199,0.9453042443980998
17200,0.944836698113901
17201,0.9442656595399207
17202,0.94033256509803
17203,0.9452870521833724
17204,0.9438235569884604
17205,0.9441967081417865
17206,0.9453036297252005
17207,0.9396505277743167
17208,0.9452256109704799
17209,0.9453390348841971
17210,0.9404301751544303
17211,0.9457004578264794
17212,0.9453314427425689
17213,0.9453053321828669
17214,0.9453304108371562
17215,0.9444295425107306
17216,0.9252540968497819
17217,0.9453014318039245
17218,0.9453066583862132
17219,0.9452726911892718
17220,0.9447066109766787
17221,0.9439237747480697
17222,0.935024279742462
17223,0.9433272998919314
17224,0.9451900493492907
17225,0.9452222917368239
17226,0.9435268860449618
17227,0.9243526362021989
17228,0.9453110020747012
17229,0.9438683014502353
17230,0.9451253187050647
17231,0.936563051878435
17232,0.9441652182628936
17233,0.9441643428196734
17234,0.9424163770069903
17235,0.9444471817602939
17236,0.9422038529207534
17237,0.9441737305512256
17238,0.9446068290760344
17239,0.9438886750628775
17240,0.9444552395632094
17241,0.9446170177450007
17242,0.943774323551876
17243,0.9450936649133986
17244,0.9384080391516513
17245,0.9451600048830336
17246,0.9444407109310454
17247,0.9428942609717673
17248,0.9428848173608607
17249,0.9401237812032527
17250,0.94305643030904
17251,0.9446939747919864
17252,0.9438570473482436
17253,0.9485528890406225
17254,0.9429233033349341
17255,0.9437332857539481
17256,0.9448210854222602
17257,0.942556179701311
17258,0.9433613639464206
17259,0.9452990736951655
17260,0.9437119361152476
17261,0.944820072143299
17262,0.9415353868295974
17263,0.9440508928289241
17264,0.9442470293631381
17265,0.9428897533705062
17266,0.6638434992345705
17267,0.9563415484153588
17268,0.9449672918906039
17269,0.944073583572132
17270,0.9452789794792956
17271,0.9433617364754504
17272,0.9452086459984607
17273,0.941641937582714
17274,0.9453000497212237
17275,0.945330507694704
17276,0.9434967260947055
17277,0.8956658793810824
17278,0.9440961104025668
17279,0.9442828703810996
17280,0.936811111508829
17281,0.9443552639474696
17282,0.9416512880613631
17283,0.9439157616486377
17284,0.9453227404644317
17285,0.9428520646085689
17286,0.9450714919855422
17287,0.9470305946452179
17288,0.9446099210669822
17289,0.9439067725231475
17290,0.9440818648924655
17291,0.9434343051304644
17292,0.9452483240654296
17293,0.9436804462363547
17294,0.9452597048272914
17295,0.9452648084750003
17296,0.9452838670601672
17297,0.931357226907236
17298,0.9449568610777682
17299,0.9446072276820964
17300,0.9447352510084933
17301,0.945298917232973
17302,0.9427926611294574
17303,0.9450619626929587
17304,0.9452643204619712
17305,0.9253080781688517
17306,0.9453001167764491
17307,0.9435983520140475
17308,0.9452575516094989
17309,0.9427531581511325
17310,0.9402310211350745
17311,0.9432854350795573
17312,0.945290617286188
17313,0.9429403837909526
17314,0.9453428942849463
17315,0.9397499222447699
17316,0.9443711001565284
17317,0.9452599357952899
17318,0.942321300147993
17319,0.9441330950846499
17320,0.9410188455273932
17321,0.9453035291423625
17322,0.9444173347344226
17323,0.9418979656090564
17324,0.9406275522103137
17325,0.9447414908697432
17326,0.9433616135408706
17327,0.9452849101414508
17328,0.9453102048625773
17329,0.9429030276005765
17330,0.9453441571583575
17331,0.9452935304632014
17332,0.9448157768835849
17333,0.9333373528113192
17334,0.9447621476044482
17335,0.9435521770407981
17336,0.9416489672055072
17337,0.9452963616838282
17338,0.9420716460933513
17339,0.9452991332998103
17340,0.9408399794390029
17341,0.28908147496784176
17342,0.9448253806819743
17343,0.9441076513519114
17344,0.943756375103218
17345,0.9445899535109824
17346,0.9453075524558848
17347,0.9471565809935335
17348,0.9412002857913798
17349,0.9435580592741794
17350,0.9434090439369506
17351,0.94533694872163
17352,0.9434366855909652
17353,0.9453303512325114
17354,0.944863870381338
17355,0.9447497535636252
17356,0.9444140862812823
17357,0.9444276724150008
17358,0.9428970139612979
17359,0.9449251588573283
17360,0.9430956762423343
17361,0.9417363997688121
17362,0.895898509062787
17363,0.9453172121336287
17364,0.9435597282042331
17365,0.9358603280176944
17366,0.945277224867565
17367,0.9448547173430747
17368,0.9430299248685664
17369,0.9450677890469855
17370,0.9436188113083667
17371,0.9453245397796458
17372,0.9372064057876891
17373,0.9439318027486628
17374,0.9434365254034823
17375,0.9408883895864314
17376,0.9446285810460872
17377,0.9451683383574313
17378,0.9452346857776469
17379,0.9450109448423213
17380,0.9453294683387107
17381,0.9449939351668185
17382,0.9437283348431414
17383,0.9449162293364829
17384,0.944974369942171
17385,0.9459555753462121
17386,0.9452618990232772
17387,0.9453314613690204
17388,0.9447007771720713
17389,0.9441721063246554
17390,0.9445460397889441
17391,0.9438952203979319
17392,0.9452332217385596
17393,0.9446027275314158
17394,0.9447517018904513
17395,0.9445473957946128
17396,0.9299090948095149
17397,0.9439048018445796
17398,0.9443416405608481
17399,0.9440415386249846
17400,0.9438044238974875
17401,0.937273081033451
17402,0.9424684826423949
17403,0.9453121159365004
17404,0.9446359496702975
17405,0.94533320480488
17406,0.9453161131729907
17407,0.945343501507265
17408,0.9416650828113383
17409,0.9436119195213145
17410,0.9421724598994082
17411,0.9453103650500602
17412,0.9453156475117034
17413,0.9440612938394374
17414,0.9690528506647251
17415,0.9648891538750957
17416,0.945302411555273
17417,0.9453215558221167
17418,0.9408298652758426
17419,0.9440684463968104
17420,0.9452079903473681
17421,0.9453043747832602
17422,0.9423849020292586
17423,0.9453001354029006
17424,0.9453205835213488
17425,0.9441763419797248
17426,0.9453101974119967
17427,0.9453061852743453
17428,0.9453288313140696
17429,0.9449996348609752
17430,0.9448932107677287
17431,0.9440704766800231
17432,0.9449474807967967
17433,0.9442281980206794
17434,0.9450912211229628
17435,0.9430602636327571
17436,0.9452896040072268
17437,0.9452197175612277
17438,0.9436822679033107
17439,0.9438812654604739
17440,0.9445388350775069
17441,0.9452676769485301
17442,0.9453376751532382
17443,0.9408871602406329
17444,0.9443360041966266
17445,0.9452199895074195
17446,0.9439735483517474
17447,0.9393114518513507
17448,0.9293866824498004
17449,0.9439013410498923
17450,0.9421905610849685
17451,0.9448402260319358
17452,0.944959766804201
17453,0.9453335065533942
17454,0.9328928809752292
17455,0.94437914307069
17456,0.9451937001337832
17457,0.9452728625526255
17458,0.9445270221819705
17459,0.9406096559157199
17460,0.944656587778551
17461,0.9453041922440356
17462,0.9450661759962863
17463,0.9414317902316874
17464,0.939977638064844
17465,0.9386174712469405
17466,0.9396113675226992
17467,0.9439434314955972
17468,0.9405255239596194
17469,0.9433175321807689
17470,0.9453068744530505
17471,0.9453476887335605
17472,0.9452204514434165
17473,0.9438325163116282
17474,0.9453362483670539
17475,0.9452070515742129
17476,0.9431638900329894
17477,0.9451273229112452
17478,0.9449585858871764
17479,0.9453181732585257
17480,0.945322021483404
17481,0.9453224871446914
17482,0.9439610500027961
17483,0.9436645802249736
17484,0.9452328119566268
17485,0.9452899988879985
17486,0.9432225894322223
17487,0.945286884545309
17488,0.9449444782128161
17489,0.9453388933231658
17490,0.9405759904672927
17491,0.9425772648444003
17492,0.9394559782137698
17493,0.9450633410503692
17494,0.9446612071385211
17495,0.942502233772499
17496,0.9442879218747443
17497,0.94305643030904
17498,0.9434926878800219
17499,0.9452720616152114
17500,0.9443423222889727
17501,0.9432709138979739
17502,0.9409871917357272
17503,0.9424894038727111
17504,0.9444624927034205
17505,0.9451712887873477
17506,0.9449075270583457
17507,0.9427475553145236
17508,0.9442406144132441
17509,0.9445743072917289
17510,0.945190302669031
17511,0.944885663329584
17512,0.9452466700365371
17513,0.9452933553745574
17514,0.9453157741715735
17515,0.9423507597436732
17516,0.9437474418570823
17517,0.9453366469731158
17518,0.9453173499693698
17519,0.9450405907025164
17520,0.9452587399771041
17521,0.9453153904666728
17522,0.945297844349367
17523,0.9450149905075854
17524,0.9436238628020114
17525,0.9444331150641269
17526,0.9434893202175921
17527,0.9453448575129336
17528,0.9453413855423755
17529,0.9445225555589026
17530,0.9451507624378032
17531,0.9447470676063591
17532,0.9418331083049601
17533,0.895488815037893
17534,0.9452276002754992
17535,0.9452461224188632
17536,0.9384616758813685
17537,0.9449870471050567
17538,0.9444527398934192
17539,0.9437103640427417
17540,0.9442457776655978
17541,0.9453216452290839
17542,0.945326514183504
17543,0.9453118700673407
17544,0.9441999081661528
17545,0.9441964212944335
17546,0.9351627040793723
17547,0.9431499388208217
17548,0.9430727731575793
17549,0.9452561956038302
17550,0.9647325377258155
17551,0.9453160200407332
17552,0.9453332346072024
17553,0.9441888179769343
17554,0.9452755373110598
17555,0.9444940682639903
17556,0.9424553323676413
17557,0.9433929395069903
17558,0.9452341456105536
